v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4,CATEGORY-ENCODED
spam,okmail dear dave final notic collect 4 tenerif holiday 5000 cash award call 09061743806 landlin tc sae box326 cw25wx 150ppm,,,,1
ham,long sinc scream princess,,,,0
ham,noth meant money enter account bank remov flat rate someon transfer ltgt account ltgt dollar got remov bank differ charg also differb sure trust 9ja person send account detail co,,,,0
spam,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network txting moan 69888nyt ec2a 31pmsg150p,,,,1
ham,nice line said broken heart plz dont cum 1 time infront wise trust u good 9t,,,,0
ham,ok im gon na head usf like fifteen minut,,,,0
ham,love aathilov u lot,,,,0
ham,tension ahwhat machiani problem,,,,0
ham,k pick anoth 8th your done,,,,0
ham,whenr guy get back g said think stay mcr,,,,0
ham,almost see u sec,,,,0
ham,yo carlo friend alreadi ask work weekend,,,,0
ham,watch tv lor,,,,0
ham,thank babi cant wait tast real thing,,,,0
ham,chang fb jaykwon thuglyf falconerf,,,,0
ham,win realli 1 side long time,,,,0
spam,free messag activ 500 free text messag repli messag word free term condit visit www07781482378com,,,,1
ham,dear reach railway happen,,,,0
ham,depend qualiti want type sent boy fade glori 6 want ralph mayb 2,,,,0
ham,think ive fix send test messag,,,,0
ham,sorri man account dri would want could trade back half could buy shit credit card,,,,0
spam,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45w 150pm dont miss,,,,1
ham,sorryin meet ill call later,,,,0
ham,class ltgt reunion,,,,0
ham,free nowcan call,,,,0
ham,got meh,,,,0
ham,nope think go monday sorri repli late,,,,0
ham,told accentur confirm true,,,,0
ham,kate jackson rec center 7ish right,,,,0
ham,dear reach room,,,,0
ham,fight world easi u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose,,,,0
ham,ì come,,,,0
ham,check nuerologist,,,,0
ham,lolnic went fish water,,,,0
spam,123 congratul week competit draw u å£1450 prize claim call 09050002311 b4280703 tcsstop sm 08718727868 18 150ppm,,,,1
ham,wait e car dat bore wat co wait outsid got noth 2 home stuff watch tv wat,,,,0
ham,mayb westshor hyde park villag place near hous,,,,0
ham,know how anthoni bring money ive school fee pay rent stuff like that need help friend need,,,,0
ham,what signific,,,,0
ham,opinion 1 2 jada 3 kusruthi 4 lovabl 5 silent 6 spl charact 7 matur 8 stylish 9 simpl pl repli,,,,0
ham,8 latest gs still scroung ammo want give new ak tri,,,,0
ham,prabhaim sorydarealyfrm heart im sori,,,,0
ham,lol ok forgiven,,,,0
ham,nojst chang tat,,,,0
spam,guarante latest nokia phone 40gb ipod mp3 player å£500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,,,,1
ham,sno competit,,,,0
spam,boltblu tone 150p repli poli mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come stop 4 tone txt,,,,1
spam,credit top httpwwwbubbletextcom renew pin tgxxrz,,,,1
ham,way transport less problemat sat night way u want ask n join bday feel free need know definit no book fri,,,,0
ham,usual person unconsci that children adult may behav abnorm ill call,,,,0
ham,that ebay might less elsewher,,,,0
ham,shall come get pickl,,,,0
ham,gon na go get taco,,,,0
ham,that rude campu,,,,0
spam,urgent mobil award å£2000 bonu caller prize 020903 2nd attempt contact call 08718729755 box95qu,,,,1
ham,hi wont b ard 4 christma enjoy n merri xma,,,,0
spam,today offer claim ur å£150 worth discount voucher text ye 85023 savamob member offer mobil cs 08717898035 å£300 sub 16 unsub repli x,,,,1
ham,ye pretti ladi like singl,,,,0
spam,reciev tone within next 24hr term condit pleas see channel u teletext pg 750,,,,1
ham,jay say your doublefaggot,,,,0
spam,privat 2003 account statement 07815296484 show 800 unredeem sim point call 08718738001 identifi code 41782 expir 181104,,,,1
ham,todaysundaysunday holidayso work,,,,0
ham,gudnitetcpractic go,,,,0
ham,ill late,,,,0
ham,ive call hope l8r malaria know miss guy miss bani big pl give love especi great day,,,,0
ham,good afternoon love goe day hope mayb got lead job think boytoy send passion kiss across sea,,,,0
ham,probabl gon na see later tonight lt,,,,0
ham,mayb fat finger press button doesnt know,,,,0
ham,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,,,,0
ham,tirupur da start offic call,,,,0
spam,wwwapplausestorecom monthlysubscription50pmsg max6month tcsc web age16 2stop txt stop,,,,1
ham,famou quot develop abil listen anyth uncondit without lose temper self confid mean marri,,,,0
ham,go colleg pa els ill come self pa,,,,0
ham,4 oclock mine bash flat plan,,,,0
ham,girl stay bed girl doesnt need recoveri time id rather pass fun coop bed,,,,0
ham,special,,,,0
ham,know need get hotel got invit apologis cali sweet come english bloke weddin,,,,0
ham,sorri took long omw,,,,0
ham,wait ltgt min,,,,0
ham,ok give 5 minut think see btw your alibi cut hair whole time,,,,0
ham,imagin final get sink bath put pace mayb even eat left also imagin feel cage cock surround bath water remind alway own enjoy cuck,,,,0
ham,hurri ive weeddefici like three day,,,,0
ham,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo,,,,0
ham,ok everi night take warm bath drink cup milk youll see work magic still need loos weight know,,,,0
ham,i‰û÷ll look fri pan case it‰û÷ cheap book perhap that‰û÷ silli fri pan isn‰û÷t like book,,,,0
ham,well uv caus mutat sunscreen like essenti theseday,,,,0
ham,lunchyou onlinewhi,,,,0
ham,know friend alreadi told,,,,0
ham,hi princess thank pic pretti,,,,0
ham,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ahge,,,,0
ham,hi msg meim offic,,,,0
ham,thanx 4 e browni v nice,,,,0
ham,geeeee love much bare stand,,,,0
spam,gent tri contact last weekend draw show å£1000 prize guarante call 09064012160 claim code k52 valid 12hr 150ppm,,,,1
ham,fuck babe miss alreadi know cant let send money toward net need want crave,,,,0
ham,ill call u 2mrw ninish address icki american freek wont stop callin 2 bad jen k eh,,,,0
ham,oooh bed ridden ey think,,,,0
ham,anyway go gym whatev love smile hope ok good day babe miss much alreadi,,,,0
ham,love daddi make scream pleasur go slap ass dick,,,,0
ham,wot u wan na missi,,,,0
ham,yar lor wait 4 mum 2 finish sch lunch lor whole morn stay home clean room room quit clean hee,,,,0
ham,know lab goggl went,,,,0
ham,open door,,,,0
ham,wait call,,,,0
ham,nope wait sch 4 daddi,,,,0
spam,1000 cash 2000 prize claim call09050000327,,,,1
ham,im tire argu week week want ill,,,,0
ham,ìï wait 4 sch finish ard 5,,,,0
spam,mobil number å£5000 claim call us back ring claim hot line 09050005321,,,,1
ham,arngd marriag u r walkin unfortuntli snake bite u bt love marriag danc frnt snake amp sayin bite bite,,,,0
ham,huh earli ì dinner outsid izzit,,,,0
ham,ok anyway need chang said,,,,0
spam,tri contact repli offer 750 min 150 textand new video phone call 08002988890 repli free deliveri tomorrow,,,,1
ham,exwif abl kid want kid one day,,,,0
ham,how scotland hope show jjc tendenc take care live dream,,,,0
ham,tell u headach want use 1 hour sick time,,,,0
ham,dun thk ill quit yet hmmm go jazz yogasana oso go meet em lesson den,,,,0
ham,pete pleas ring meiv hardli gotani credit,,,,0
ham,ya srsli better yi tho,,,,0
ham,im meet call later,,,,0
spam,ur chanc win å£250 wkli shop spree txt shop 80878 tsc wwwtxt2shopcom custcar 08715705022 1x150pwk,,,,1
spam,special select receiv 2000 pound award call 08712402050 line close cost 10ppm 16 tc appli ag promo,,,,1
spam,privat 2003 account statement 07753741225 show 800 unredeem point call 08715203677 identifi code 42478 expir 241004,,,,1
ham,still grand prix,,,,0
ham,met stranger choos friend long world stand friendship never end let friend forev gud nitz,,,,0
ham,great,,,,0
ham,gud mrng dear nice day,,,,0
spam,import custom servic announc call freephon 0800 542 0825,,,,1
ham,exhaust train morn much wine pie sleep well,,,,0
ham,im go buy mum present ar,,,,0
ham,mind blastin tsunami occur rajnik stop swim indian oceand,,,,0
ham,u send home first ok lor im readi yet,,,,0
ham,speak cash yet,,,,0
ham,happi come noon,,,,0
ham,meet lunch la,,,,0
ham,take care n get well soon,,,,0
spam,xclusiveclubsaisai 2morow 285 soire special zouk nichol parisfre rose 2 ladi info 0794674629107880867867,,,,1
ham,meant say cant wait see u get bore bridgwat banter,,,,0
ham,neva mind ok,,,,0
ham,fine imma get drink somethin want come find,,,,0
spam,22 day kick euro2004 u kept date latest news result daili remov send get txt stop 83222,,,,1
ham,valentin game send di msg ur friend 5 answer r someon realli love u que colour suit bestrpli,,,,0
ham,mani depend,,,,0
ham,thanx4 today cer nice 2 catch ave 2 find time often oh well take care c u soonc,,,,0
ham,call said himthen choos futur,,,,0
ham,happi valentin day know earli hundr handsom beauti wish thought finish aunti uncl 1st,,,,0
ham,like v shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor,,,,0
ham,famili happi,,,,0
ham,come n pick ì come immedi aft ur lesson,,,,0
ham,let snow let snow kind weather bring ppl togeth friendship grow,,,,0
ham,dear got ltgt dollar hi hi,,,,0
ham,good word word may leav u dismay mani time,,,,0
ham,make sure alex know birthday fifteen minut far your concern,,,,0
ham,sorri got thing may pub later,,,,0
ham,nah straight bring bud drink someth that actual littl use straight cash,,,,0
ham,haha good hear im offici paid market 8th,,,,0
ham,mani lick take get center tootsi pop,,,,0
ham,yup thk r e teacher said make face look longer darren ask 2 cut short,,,,0
spam,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod gaytextbuddycom txt one name 89693,,,,1
spam,today vodafon number end 4882 select receiv å£350 award number match call 09064019014 receiv å£350 award,,,,1
ham,pleas dont say like hi hi hi,,,,0
ham,thank u,,,,0
ham,oh forward messag thought send,,,,0
ham,got seventeen pound seven hundr ml ‰ûò hope ok,,,,0
spam,dear voucher holder 2 claim week offer pc go httpwwwetlpcoukexpressoff tsc apply2 stop text txt stop 80062,,,,1
ham,n funni,,,,0
ham,sweetheart hope kind day one load reason smile biola,,,,0
ham,ì login dat time dad fetch ì home,,,,0
ham,shower babi,,,,0
ham,askd u question hour answer,,,,0
ham,well imma definit need restock thanksgiv ill let know im,,,,0
ham,said kiss kiss cant sound effect gorgeou man isnt kind person need smile brighten day,,,,0
ham,probabl gon na swing wee bit,,,,0
ham,ya nice readi thursday,,,,0
ham,allo brave buse taken train triumph mean we‰û÷r b‰û÷ham jolli good rest week,,,,0
ham,watch cartoon listen music amp eve go templ amp church u,,,,0
ham,mind ask happen dont say uncomfort,,,,0
spam,privat 2003 account statement show 800 unredeem point call 08715203694 identifi code 40533 expir 311004,,,,1
ham,prob send email,,,,0
spam,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3ss 150ppm,,,,1
ham,that cool sometim slow gentl sonetim rough hard,,,,0
ham,im gon na say sorri would normal start panic time sorri see tuesday,,,,0
ham,wait know wesley town bet hella drug,,,,0
ham,fine miss much,,,,0
ham,u got person stori,,,,0
ham,tell drug dealer get impati,,,,0
ham,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng,,,,0
ham,place man,,,,0
ham,doesnt make sens take unless free need know wikipediacom,,,,0
spam,88800 89034 premium phone servic call 08718711108,,,,1
ham,sea lay rock rock envelop envelop paper paper 3 word,,,,0
ham,mum repent,,,,0
ham,sorri go home first daddi come fetch ì later,,,,0
ham,leav de start prepar next,,,,0
ham,ye babi studi posit kama sutra,,,,0
ham,en chikku nang bakra msg kalstiyathen teacoffe,,,,0
ham,carlosl minut still need buy,,,,0
ham,pay ltdecimalgt lakh,,,,0
ham,good even ttyl,,,,0
ham,u receiv msg,,,,0
ham,ho ho big belli laugh see ya tomo,,,,0
spam,sm ac sun0819 post helloy seem cool," wanted to say hi. HI!!!\"" Stop? Send STOP to 62468""",,,1
spam,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week å£150 per wk 2 opt send stop 08452810071 16,,,,1
ham,ditto wont worri say anyth anymor like said last night whatev want ill peac,,,,0
ham,ive got ltgt way could pick,,,,0
ham,dont knw pa drink milk,,,,0
ham,mayb say hi find got card great escap wetherspoon,,,,0
ham,piggi r u awak bet ure still sleep im go 4 lunch,,,,0
ham,caus im freaki lol,,,,0
ham,miss call caus yell scrappi miss u cant wait u come home im lone today,,,,0
ham,hex place talk explain,,,,0
ham,ìï log 4 wat sdryb8i,,,,0
ham,xy go 4 e lunch,,,,0
spam,hi im sue 20 year old work lapdanc love sex text live im bedroom text sue 89555 textoper g2 1da 150ppmsg 18,,,,1
ham,want ask ì wait 4 finish lect co lect finish hour anyway,,,,0
ham,finish work yet,,,,0
ham,everi king cri babi everi great build map imprtant u r today u wil reach tomorw gud ni8,,,,0
ham,dearm cherthalain case u r come cochin pl call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engag an holiday,,,,0
ham,thank love torch bold,,,,0
spam,forward 448712404000pleas call 08712404000 immedi urgent messag wait,,,,1
ham,farm open,,,,0
ham,sorri troubl u buy 4d dad 1405 1680 1843 2 big 1 small sat n sun thanx,,,,0
ham,sister law hope great month say hey abiola,,,,0
ham,purchas stuff today mail po box number,,,,0
ham,ah poop look like ill prob send laptop get fix cuz gpu problem,,,,0
ham,good good job like entrepreneur,,,,0
ham,aight close still around alex place,,,,0
ham,meet corpor st outsid gap ‰û see mind work,,,,0
ham,mum ask ì buy food home,,,,0
ham,ku also dont msg repli msg,,,,0
ham,much r ì will pay,,,,0
ham,sorri ill call later,,,,0
ham,import prevent dehydr give enough fluid,,,,0
ham,that bit weird even suppos happen good idea sure pub,,,,0
ham,true deari sat pray even felt soso smsd time,,,,0
ham,dont think get away trek long famili town sorri,,,,0
ham,wan na gym harri,,,,0
ham,quit late lar ard 12 anyway wun b drivin,,,,0
spam,review keep fantast nokia ngage game deck club nokia go 2 wwwcnupdatescomnewslett unsubscrib alert repli word,,,,1
spam,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt tc,,,,1
ham,height confid aeronaut professor wer calld amp wer askd 2 sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt 1 didnt move saidif made student,"this wont even start........ Datz confidence..""",,,0
ham,seem like weird time night g want come smoke day shitstorm attribut alway come make everyon smoke,,,,0
spam,08714712388 10am7pm cost 10p,,,,1
ham,save stress person dorm account send account detail money sent,,,,0
ham,also know lunch menu da know,,,,0
ham,stuff sell ill tell,,,,0
spam,449071512431 urgent 2nd attempt contact uu å£1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvari maxå£7 50,,,,1
